gene	gene_description	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
tapbpl	TAP binding protein like	28.3715425373702	-1.09287045000875	1.06534759196177	-1.02583462735978	0.304969541022012	0.574090688442025
LOC100692877	glutamate receptor ionotropic, NMDA 3B	1048.70028654751	-0.169597870912512	0.165359964116484	-1.02562837273624	0.305066788352731	0.574222578005235
LOC100698127	uncharacterized LOC100698127	68.9199714708964	0.395552269917538	0.385752561468012	1.02540413059665	0.305172539990457	0.574370450166482
lrfn5	leucine rich repeat and fibronectin type III domain containing 5a	1471.33500078017	0.165994132570342	0.161902981647219	1.02526915120092	0.305236207423485	0.574372079676839
cpne8	copine 8	2560.3545061338	-0.201834720532676	0.196862442470868	-1.02525762659144	0.305241643789591	0.574372079676839
smpd4	sphingomyelin phosphodiesterase 4	501.11866413937	0.146900223036244	0.1432852293765	1.02522935319623	0.305254981132045	0.574372079676839
LOC100701074	multidrug resistance-associated protein 4	46.1071229555637	-0.75116326384652	0.732764927366855	-1.02510810191991	0.305312183096621	0.574428542224096
LOC109201556	NA	5.82144824225022	1.6611226448299	1.62065153168021	1.02497212532032	0.305376340393983	0.574446917636664
cd200r1	CD200 receptor 1	17.7193420894121	-0.92600614141397	0.903402935658267	-1.02502007118145	0.30535371726865	0.574446917636664
ift22	intraflagellar transport 22 homolog (Chlamydomonas)	388.579789126295	-0.247281672037858	0.241281271895719	-1.02486890132415	0.305425050131793	0.574449458190408
mical2	microtubule associated monooxygenase, calponin and LIM domain containing 2a	22.3372676786526	-0.752812403756074	0.73455575441187	-1.02485400084956	0.305432081850896	0.574449458190408
LOC100691798	B-cell receptor CD22	13.2903620414758	-1.29732741906365	1.26611741423673	-1.02465016630842	0.305528284685499	0.574579234100054
tp73	tumor protein p73	30.2679891762449	-0.65007124754334	0.634479908050724	-1.02457341721114	0.305564512805396	0.574596207957659
clip4	CAP-Gly domain containing linker protein family member 4	296.998569345209	0.249651843705771	0.243727145649699	1.02430873278509	0.305689474489193	0.574693732793934
LOC102081601	uncharacterized LOC102081601	131.699597288174	0.246331332710286	0.240475143125801	1.02435257760267	0.305668772319137	0.574693732793934
LOC100705626	docking protein 2	104.337638966707	-0.428213190014468	0.418058268488285	-1.02429068455673	0.305697996575895	0.574693732793934
vkorc1l1	vitamin K epoxide reductase complex, subunit 1-like 1	1483.76432959464	-0.115352310609578	0.112635428926326	-1.02412102221432	0.305778116140231	0.574793196336219
tmem91	transmembrane protein 91	1847.90242729422	0.137273606994548	0.134058593971756	1.02398214786193	0.305843707069151	0.574814184929413
LOC100701947	cylindromatosis (turban tumor syndrome), like	208.690585230806	0.234065322821428	0.228578516313233	1.02400403413537	0.305833369472817	0.574814184929413
tspear	thrombospondin type laminin G domain and EAR repeats	17.2814416942589	0.946699378185375	0.924739738860866	1.02374683211036	0.305954868962403	0.57492079860269
lmo7	LIM domain 7a	436.789774921464	-0.308292870801232	0.301137262645734	-1.02376194859656	0.305947727210784	0.57492079860269
LOC100710389	galanin receptor 2b	744.783067730033	0.158689348706484	0.155021538485984	1.02366000399894	0.305995892858841	0.574946739446477
LOC112847247	uncharacterized LOC112847247	29.6439908334703	-0.482625360387275	0.471660700490276	-1.0232469228104	0.306191112308344	0.575057781211803
mafa	MAF bZIP transcription factor Aa	16.0250361244044	1.02280368976843	0.999366295204956	1.02345225637079	0.306094062703606	0.575057781211803
pa2g4	proliferation-associated 2G4, a	2100.40590915473	0.142142393457838	0.138912608042553	1.02325048432102	0.306189428809155	0.575057781211803
LOC100702312	RAD51 paralog C	54.9486316236968	0.51025650858675	0.498633668611232	1.02330937661688	0.30616159175487	0.575057781211803
LOC109201424	interferon-induced protein with tetratricopeptide repeats 5-like	5.28784945997489	1.64598017859561	1.60837964042651	1.02337789985897	0.306129204481946	0.575057781211803
LOC100690639	anoctamin-9	2946.17709370416	-0.132850153781431	0.129854620417781	-1.02306836178808	0.30627552462066	0.575165176614706
cwc22	CWC22 spliceosome associated protein homolog	1126.95676615367	0.124749470735223	0.121977841088561	1.02272240287193	0.306439115912526	0.575330584802991
cwf19l2	CWF19 like cell cycle control factor 2	1311.26188196974	0.169765514332016	0.165979068578827	1.02281279070674	0.306396369231457	0.575330584802991
cemip	cell migration inducing hyaluronidase 1	1209.69679789793	0.182117940153156	0.178080886050993	1.02266977771554	0.306464005493086	0.575330584802991
LOC100689790	RAB33B, member RAS oncogene family a	987.115099613217	0.141521564392765	0.138386865838784	1.02265170567294	0.306472553150748	0.575330584802991
LOC100708801	zona pellucida glycoprotein d	53.8178076506084	-0.482924212712674	0.472336384436598	-1.02241586425468	0.306584115162934	0.57548887093101
mpv17l	MPV17 mitochondrial inner membrane protein like	601.211237500304	0.164809428551906	0.161206817564361	1.02234775825226	0.30661633691369	0.57549821260244
