gene	gene_description	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
pudp	pseudouridine 5'-phosphatase	519.577355114219	4.13708831985871	0.295889930350623	13.9818489765987	2.01192278948292e-44	2.04230282360411e-40
LOC100704040	hemoglobin subunit beta-1	3351.49534750289	-9.29026217979794	0.66388817064035	-13.9937154940373	1.70278428160877e-44	2.04230282360411e-40
LOC100710458	transmembrane protein 269	2057.2078799717	-2.61660515330049	0.213747221269851	-12.2415867572711	1.86353366789093e-34	1.26111535085072e-30
LOC109201892	hemoglobin subunit alpha-A	482.549112855837	8.25186143473528	0.675453620613035	12.2167698608914	2.52936378649837e-34	1.28377858983725e-30
LOC102079720	uncharacterized LOC102079720	207.210544786309	4.71907705619585	0.412864234093671	11.4300941241745	2.95788028053319e-30	1.2010177091077e-26
LOC106097439	uncharacterized LOC106097439	324.232135622103	-3.20457794934381	0.284382823787185	-11.2685355137409	1.87665274946317e-29	6.34996735326688e-26
LOC109201896	hemoglobin subunit alpha-A	812.384609903793	7.22557767258558	0.676464342307802	10.681387355814	1.24398482564312e-26	3.15692249127582e-23
LOC102077394	piggyBac transposable element-derived protein 4	113.865690975761	10.2630965523877	0.960024224165664	10.6904558177239	1.12815159722467e-26	3.15692249127582e-23
LOC112847823	gastrula zinc finger protein XlCGF49.1-like	135.058713333808	-4.5707489451714	0.428884023867007	-10.6573075489255	1.61196595269755e-26	3.63623697462953e-23
aadat	aminoadipate aminotransferase	488.941731833412	1.93482832196047	0.184563689145741	10.4832555683942	1.03131223528089e-25	2.09377010006726e-22
LOC100695526	PI-PLC X domain-containing protein 1	47.0002966082729	9.77098711106112	0.96169650084996	10.1601566631732	2.98596266252474e-24	5.51100127041612e-21
LOC100700303	uncharacterized LOC100700303	146.74615215991	-11.5713558084944	1.14073849502642	-10.1437409703846	3.53304643086405e-24	5.97732571995016e-21
LOC100704493	dimethylaniline monooxygenase [N-oxide-forming] 5	1406.81499123774	7.18927088325053	0.718626126021384	10.004188023407	1.46085142144995e-23	2.28140042755976e-20
LOC100704125	hemoglobin, alpha embryonic 5	2758.62402929893	-5.73629386693404	0.595099647735118	-9.63921569902744	5.46035606971795e-22	7.91829635195813e-19
LOC100693027	phospholipase D2	316.317671670586	-2.08013413964395	0.217887652353383	-9.54681973566022	1.33738724429844e-21	1.81010905558313e-18
sncg	synuclein, gamma a	591.947489861276	-2.9543497392431	0.31442605833235	-9.39600793557745	5.66725749120668e-21	7.19104134915488e-18
LOC100708533	annexin A14	87.1794873961038	-3.18729915724925	0.345496698873188	-9.22526660209604	2.82856364639917e-20	3.377970538188e-17
LOC100689838	anthrax toxin receptor 2	1194.56140407403	-2.33195442033622	0.253339789950218	-9.20484863745426	3.42153103692707e-20	3.85910683953852e-17
LOC100710159	claudin-7-A	54.44449207301	-5.2190624278535	0.568228250814273	-9.18479927806223	4.12295519354224e-20	4.16514743282197e-17
ero1a	endoplasmic reticulum oxidoreductase 1 alpha	412.932647500065	-1.87042753875669	0.20374885376159	-9.18006410453385	4.30834873851154e-20	4.16514743282197e-17
LOC100690403	uridine phosphorylase 1	155.031072342388	-2.66028707419468	0.28946172331717	-9.19046236479337	3.91156387343125e-20	4.16514743282197e-17
LOC100690431	cytosolic sulfotransferase 2	121.284949622322	-4.85350488189924	0.530925793384384	-9.1415880380582	6.15418738273364e-20	5.67919601110266e-17
ano5	anoctamin 5a	1239.53961758444	2.44902476254188	0.276889407493356	8.84477591509399	9.17121678526521e-19	8.09539318149801e-16
LOC100689985	transmembrane protein 269	233.478367267747	-2.94420039342283	0.335581648654932	-8.77342490336907	1.73312543085599e-18	1.46607968738493e-15
LOC100706048	uncharacterized LOC100706048	191.212340170016	-2.4377641091484	0.27864622715479	-8.74859901761455	2.16017774416149e-18	1.75423714247866e-15
ghdc	GH3 domain containing	1134.2161410598	1.75098530624509	0.20070023327527	8.72438102173768	2.67640519616537e-18	2.08986070355959e-15
plod2	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 2	253.632392812914	-2.57594740446234	0.312944732685167	-8.23131733951832	1.8516571079294e-16	1.39230898537714e-13
inpp1	inositol polyphosphate-1-phosphatase	1111.25005627758	1.58912550475595	0.195337222136429	8.13529284063466	4.10943779428984e-16	2.97963593213116e-13
