ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
onl03440	Homologous recombination	41	0.442155849061733	1.67096994074861	0.00584053231752923	0.0288781875700056	0.0187853378633981	4519	tags=39%, list=22%, signal=31%	100700660/100696577/100692775/100707315/100692796/100691820/100690597/100706394/100693521/100703384/100693943/100701090/100705153/100702312/100702872/100694927
onl03430	Mismatch repair	23	0.533620004275588	1.75536208039313	0.00693333033469391	0.032624157031771	0.0212221009668528	6615	tags=78%, list=32%, signal=53%	100692775/100692796/100691820/100705373/100699904/100700502/100703384/100707839/100705153/100702557/100697326/100694927/100704243/100710916/100701579/100708674/100692093/100710402
onl03018	RNA degradation	84	0.34380434381815	1.5248048902656	0.00714798946201724	0.032624157031771	0.0212221009668528	4707	tags=38%, list=23%, signal=30%	100690213/100689983/100698324/100708580/100708537/100698699/100696935/100705627/100696623/100699556/100710370/100699738/100697105/100696752/100692012/100708186/100710937/100709630/100695309/100692046/100689870/100704384/100707834/100693135/100690209/100705735/100701182/100706795/100700246/100694770/100694409/100689807
onl04310	Wnt signaling pathway	228	-0.298371002543383	-1.43772370794611	0.00703980598299555	0.032624157031771	0.0212221009668528	5687	tags=34%, list=27%, signal=25%	100695400/100697931/100695663/100699258/100699977/100691641/100698344/100708296/100696241/100703314/100705884/100699515/100700725/100712112/102075922/100705147/100694320/100710461/100695450/100703685/100694832/100701761/100705177/102082971/100699872/100698110/100710778/100706936/100695270/100695880/100693937/100691669/100707909/100709989/100698988/100708803/100708288/100689729/100710611/100697948/100710423/100700695/100698220/100700280/100691823/100706281/100701076/100709852/100691716/100712340/100694327/100702063/100708583/100693618/100704057/100703219/100707048/100705041/100700965/100708759/100696204/100699493/100699878/100697534/100699439/100711771/100700558/100711301/100705426/100698523/100707642/100698792/100696566/100693620/100696565/100710509/100705148/100704365
onl04370	VEGF signaling pathway	79	-0.387073585636925	-1.60910436018698	0.00737055359824417	0.0327989635121866	0.0213358130475489	2815	tags=29%, list=14%, signal=25%	100700904/100708273/100706864/100698573/100697571/100705233/100702063/100708583/100707971/100699493/100699878/100692252/100693657/100707013/100698523/100705849/100699484/100706266/100696566/100709219/100706609/100692052/100696779
onl04260	Cardiac muscle contraction	122	0.314530864155843	1.47226432842705	0.00758242136929439	0.0329188049691317	0.0214137702342075	3494	tags=30%, list=17%, signal=25%	100705312/100695267/100697725/100707594/100695608/100702099/100697423/100704310/100695052/100694607/100709124/100695760/100699862/112841652/100691827/100697091/100704754/100706528/100705487/100534413/100711157/100701831/100703964/100706772/100708132/100694342/100701956/100700847/100700615/100699762/100704109/100701149/100707890/100707142/100706771/100697640
onl03420	Nucleotide excision repair	58	0.394759254855423	1.62853555035173	0.00953153862859321	0.0394561366485952	0.0256663218885007	4863	tags=40%, list=23%, signal=30%	100702222/100692775/100698369/100701641/100692796/100694053/100691820/100696048/100705373/100534454/100711464/100703384/100706484/100700468/100712523/100711366/100705637/100701659/100695910/100702557/100694927/100711617/100704243
onl04270	Vascular smooth muscle contraction	167	-0.307781354159223	-1.41857994907506	0.00951824523822805	0.0394561366485952	0.0256663218885007	2498	tags=22%, list=12%, signal=20%	100704596/100698373/100698700/100697571/100702365/100698766/100703029/100699405/102077161/100712365/100692364/100708341/100693471/100704142/100712037/100698006/100699493/100707330/100699878/100691168/100711294/100711771/100697131/100705434/100705845/100698523/100711102/100689848/100694458/100709219/100696897/100691292/100709052/102081168/100708176/100707073/100691688
onl04520	Adherens junction	169	-0.311797713502646	-1.44096187878773	0.0104959320134654	0.0397505510297199	0.0258578392269024	5055	tags=33%, list=24%, signal=25%	100707758/100708272/100692077/100712455/100711937/100702878/100700725/100712562/106098551/100705050/100707581/100697497/100698207/102079940/100705177/102082971/100711613/100709985/100695270/102080174/100704058/100707658/100709989/100698988/100698136/100704245/100698856/100711743/100695177/100693823/100697056/100698220/100709943/100707029/100695750/100695442/100712007/100708583/100690565/100704057/100695709/100711853/100698737/100700558/100712030/100697131/100708065/100712573/100702913/100701657/100696265/100707450/100691958/100696794/100691078/100704365
onl04350	TGF-beta signaling pathway	157	-0.314193604361451	-1.43780239668745	0.0102770519587104	0.0397505510297199	0.0258578392269024	5153	tags=36%, list=25%, signal=27%	100703314/100710325/100691316/100700725/106098551/100711855/100690393/100705578/102081239/100705058/109194166/100708239/100712326/100690718/100696710/106097915/100695592/100691414/100698095/100706900/100712568/100705918/100709989/100698988/100690000/100706478/100705002/100699754/100703688/100706019/100694608/100695177/100709560/100703622/100693958/100693366/100709483/100691773/100708733/100703326/100694653/100690021/100695129/100700269/100706145/100695008/100698871/100710422/100700558/100690316/100704070/100712573/100693620/100706480/100701590/100691078
onl01240	Biosynthesis of cofactors	154	0.289635974270723	1.41034064037558	0.0102253491218069	0.0397505510297199	0.0258578392269024	5801	tags=43%, list=28%, signal=31%	100711710/100695554/100696922/100695565/100702179/100703736/100707184/100689938/100699830/100701105/100695764/100710312/100690002/100705958/100708095/100703245/100696491/100705832/100703998/100702352/100703155/100692107/100696837/100695449/100697307/100705355/100712538/100703471/100697161/100696334/100702719/100703457/100693642/100692139/100692880/100690009/100695060/100702918/100691485/100705559/100690079/100708787/100695002/100692207/100696772/100703671/100706630/100705681/100693723/100699240/100707494/100699055/100703514/100706290/100711331/100698844/100707130/100695790/100708086/100706346/100700413/100709836/100534433/100692206/102076912/100699726
onl04010	MAPK signaling pathway	405	-0.26169628116814	-1.32800073031573	0.010397912764396	0.0397505510297199	0.0258578392269024	5651	tags=32%, list=27%, signal=23%	100696557/100709811/100708547/100699977/100694840/100708231/100695403/100707311/100702187/100708296/100698613/100712331/100703314/100705884/100712260/100706193/100696873/100712562/106098551/100705501/100695827/100692458/100702608/100702193/100707581/100706921/100689850/100703685/100700534/100700219/100710682/100708502/100703128/102083126/102082971/100693494/100696697/100712099/100711613/100711118/100706093/109194145/100710725/100695462/100534429/100694261/100690958/100706624/100712568/100708105/100707127/100711221/100709985/100692531/100697422/109194293/100711796/100701539/100709303/100696053/100708521/100709470/100705144/100704269/100698136/100711120/100695177/100700904/100705497/100706539/100696875/100698851/100706864/100698373/100707883/100708442/100692465/106096648/100697571/100702302/100705233/100703664/100703653/100699731/100700970/100704449/100693511/100711033/100708583/100694653/100707971/100710613/100695709/100698262/100699493/100705632/100699103/100699878/100693532/100692691/100705827/100699439/100706720/100711294/100703991/100707946/100711771/100711301/100712491/100698523/100708453/100696515/100702629/100695603/100534448/100692594/100699484/100712573/100709219/100693620/100704606/100710616/100692052/100707842/100696748/100701270/100703163/100707615
onl03013	Nucleocytoplasmic transport	115	0.30366002292285	1.4054612329613	0.0107360737300088	0.0398129400821161	0.0258984234715126	6884	tags=48%, list=33%, signal=32%	100691023/100705199/100692061/100693948/100706886/100690637/100695904/100690520/100704580/100700222/100710699/100700085/100697306/100702828/100711750/100701899/100704548/100706661/100707662/100693427/100698665/100707444/100702413/100702752/100695835/100696986/100700214/109204784/100698469/100703071/100711261/100693711/100693167/100691661/109202425/100692987/100703095/100693928/100698415/100697824/100711222/100697075/100694716/100690096/100705169/100708823/100534474/100690412/100709252/100695952/100691481/100694797/100695796/109202395/100696970
onl04530	Tight junction	223	-0.287594112685595	-1.38203877601193	0.0113306667035551	0.0411603810863837	0.0267749374305275	5083	tags=32%, list=24%, signal=25%	100705074/100705884/100708272/100712562/100695691/102076835/100705501/100695850/100699692/100709239/100698921/100703685/109197038/100699711/100700393/100695834/100693494/100709824/100712099/100697642/100694077/100702965/102076489/100711329/100703183/100706719/100704269/100697050/100708257/100710568/100706038/100704245/100698856/100693200/100710129/100692529/100705764/100695373/100694553/100692699/100697056/100692123/100696506/100703634/100694867/100707064/100708583/100697248/109197098/100695471/100693541/100698737/100699626/100711771/100704392/100697131/100691801/100707659/100702767/100696457/100703197/100692463/100691239/100710763/100709806/100702913/100696688/100696265/100691292/100707073/100692535/100710159
onl00670	One carbon pool by folate	44	0.424758634132204	1.62796378395877	0.0115728306308714	0.0411992770459023	0.0268002393557022	4063	tags=39%, list=20%, signal=31%	100709695/100708425/100699093/100706422/100695308/100702352/100690806/100703155/100712533/100695211/100701400/100701729/100703457/100702337/100702918/100705559/100704337
onl00591	Linoleic acid metabolism	29	0.471012045603072	1.6416838282194	0.0123186795880014	0.0428630988033856	0.0278825598366199	2837	tags=41%, list=14%, signal=36%	100701799/100700441/100700439/109196840/100712009/100690511/100700165/100703555/102080676/100700978/100699898/109194408
onl04814	Motor proteins	224	-0.285028500113901	-1.37235647707614	0.0125218041448093	0.0428630988033856	0.0278825598366199	4511	tags=29%, list=22%, signal=23%	100701943/109197038/100709105/100707116/100699756/100697068/100706439/100710319/100708565/100703966/100695142/100691922/100694961/100705791/100706030/100703626/100705380/100689818/100700124/100708257/100691832/100704245/100701798/100705764/100696264/100709005/100701165/100703358/100707071/100710621/100704364/100698358/100711408/100711967/100703631/100694867/100703003/102080367/100693686/100708652/100700488/109197098/100694407/100707241/100690441/100708085/100708070/100711253/100695111/100534411/100692718/100697131/100696178/100706538/100691416/100699079/100696313/100703747/100691292/100698256/100699005/100708176/100707073/100695398
