gene	gene_description	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC100692921	purinergic receptor P2Y12	549.998743845426	1.64673857851575	0.28062345252448	5.86814310672089	4.40702805654413e-09	6.96751135739627e-05
LOC100708099	solute carrier family 22 member 5	125.628795011854	-5.5567066524251	0.983488631603035	-5.64999581476397	1.6045174346401e-08	0.0001268371032083
csf1r	colony stimulating factor 1 receptor, a	335.111084713129	1.5733271407461	0.293766459461881	5.3557071955325	8.52224238607769e-08	0.000449122173746294
LOC100691815	uncharacterized LOC100691815	390.334956456857	1.99672651896987	0.415747663595333	4.80273659676745	1.56511714960763e-06	0.00494890042705934
mat2a	methionine adenosyltransferase 2Ab	2233.09726040194	-0.733351027249883	0.15187749504914	-4.82856941387273	1.3751739915305e-06	0.00494890042705934
LOC100712576	Down syndrome cell adhesion molecule-like protein 1 homolog	481.558228783646	1.26502902959535	0.267114792027438	4.73590032208103	2.18084762180176e-06	0.00574653348344764
LOC100707242	integrin alpha-M	219.434194134089	1.35592541638345	0.292525815757912	4.6352333481076	3.5653505350328e-06	0.00753013552834895
znf652	zinc finger protein 652	488.396407360624	-0.70267782296238	0.152046407918618	-4.62146940911938	3.81031525786158e-06	0.00753013552834895
ap1g1	adaptor related protein complex 1 subunit gamma 1	1849.41537982985	-0.506491455239073	0.113322485170172	-4.46947006570228	7.84136318343473e-06	0.013774661325567
atg5	ATG5 autophagy related 5 homolog (S. cerevisiae)	555.532140657891	0.594810375204474	0.134714646905092	4.41533559170832	1.00853406537412e-05	0.0144953850668771
shroom4	shroom family member 4	191.909044564321	-1.44306750860237	0.326391895408745	-4.42127249144835	9.81213408479213e-06	0.0144953850668771
LOC100704030	MYCL proto-oncogene, bHLH transcription factor b	426.224697066428	-1.01398272801363	0.237655344919412	-4.26661023911525	1.98465447082907e-05	0.0239402322811745
erbin	erbb2 interacting protein	684.368640692226	-0.537112572474076	0.126548931406929	-4.24430745090168	2.19269551391987e-05	0.0239402322811745
phyhd1	phytanoyl-CoA dioxygenase domain containing 1	252.771048917704	-1.0334444278657	0.243944295989318	-4.23639513141539	2.27136928663894e-05	0.0239402322811745
tln2	talin 2b	2521.56572036158	-0.469519183821981	0.109879782163398	-4.27302616166253	1.92837821326745e-05	0.0239402322811745
LOC100694359	glycine receptor subunit beta	1467.97381069791	-0.610339121345721	0.148407022795385	-4.11260269122991	3.91223352203221e-05	0.0258285944772666
ankra2	ankyrin repeat, family A (RFXANK-like), 2	1782.91751302247	0.777853416192836	0.18621319717599	4.17721959554611	2.95094104172437e-05	0.0258285944772666
LOC100705935	CUGBP Elav-like family member 2	2773.69703618069	-0.541725491283329	0.130059755378682	-4.16520459927085	3.11073466500882e-05	0.0258285944772666
LOC100703580	fibrous sheath CABYR-binding protein	1352.8542288175	-0.699023752482301	0.168364359143357	-4.15185111646523	3.29796796403815e-05	0.0258285944772666
itfg1	integrin alpha FG-GAP repeat containing 1	5459.62589053392	0.416349602060755	0.0994637693658679	4.18594232568498	2.839854562702e-05	0.0258285944772666
LOC109202005	ferritin, middle subunit-like	59.071607330643	2.7227639079456	0.649183224888562	4.19413780818657	2.7391142894248e-05	0.0258285944772666
LOC100700452	protein kinase, cAMP-dependent, catalytic, alpha, genome duplicate a	1241.62089789258	-0.803704848437642	0.195448999309956	-4.11209497759093	3.92084925651106e-05	0.0258285944772666
LOC100704065	microtubule actin crosslinking factor 1b	830.552594056865	-0.740965882037698	0.178879789926364	-4.14225599405454	3.43906171087495e-05	0.0258285944772666
LOC100701534	signal transducer and activator of transcription 2	2678.41204296045	0.616477198678614	0.14941530697653	4.12593067707213	3.69238488121035e-05	0.0258285944772666
LOC100711105	ankyrin-1	1505.26213844757	-0.723901596580704	0.176507045616093	-4.10126176014077	4.10903419218009e-05	0.0259855322313469
znf827	zinc finger protein 827	1616.03770395111	-0.998362424486674	0.246939337267715	-4.04294607547406	5.27837634203256e-05	0.0299593130383269
LOC100691042	hedgehog acyltransferase like, a	679.854867333028	-0.922544212622876	0.227400762358396	-4.05690905806594	4.97264330134262e-05	0.0299593130383269
uhrf1bp1l	bridge-like lipid transfer protein family member 3B	1251.46193766256	-0.645844239632668	0.159794108049992	-4.04172749242178	5.30588719211355e-05	0.0299593130383269
sh3rf1	SH3 domain containing ring finger 1	792.912201834579	-0.889054521932499	0.221006898562514	-4.02274556909825	5.7523627168869e-05	0.0305781029719625
LOC109201926	galectin 3 binding protein, tandem duplicate 3	407.138919243046	1.34434456191131	0.334355006315631	4.02071013299632	5.80229657912002e-05	0.0305781029719625
uchl1	ubiquitin carboxyl-terminal esterase L1 (ubiquitin thiolesterase)	9295.04372011661	0.668322263960644	0.167631208681133	3.98686061634217	6.69533320008759e-05	0.031042956034211
map2k7	mitogen-activated protein kinase kinase 7	709.316033918466	-1.07779632954484	0.270399087384383	-3.9859466241937	6.72116211044246e-05	0.031042956034211
LOC100695851	arkadia (RNF111) C-terminal like ring finger ubiquitin ligase 2Ca	1252.18143970315	-1.01345786629774	0.253590665868682	-3.99643205646433	6.43043262849838e-05	0.031042956034211
LOC102082731	galectin-3-binding protein A	119.027464065638	2.10506860507368	0.528806046804671	3.98079526093476	6.86850904540359e-05	0.031042956034211
sox4	SRY-box transcription factor 4b	3020.17499350932	-0.534911797802163	0.134377473754159	-3.98066567898706	6.87225465652996e-05	0.031042956034211
ppp1r12a	protein phosphatase 1, regulatory subunit 12A	2028.46237860675	-0.74653686548722	0.188716604388488	-3.95586211349169	7.62591390262591e-05	0.0334904718890321
npas1	neuronal PAS domain protein 1	492.15246327558	-0.948603053187077	0.240598575512021	-3.94267942429977	8.05763274336743e-05	0.0344300469385511
eapp	e2f-associated phosphoprotein	596.743618352735	0.532478324627007	0.135490614303471	3.93000155298111	8.49453129374972e-05	0.0350333551494397
LOC102079720	uncharacterized LOC102079720	207.210544786309	-1.40330671851808	0.357451959470585	-3.92586103205725	8.64200411656008e-05	0.0350333551494397
jund	JunD proto-oncogene, AP-1 transcription factor subunit	3956.97281953242	0.651989112375428	0.166946069275529	3.90538762131248	9.40744690792677e-05	0.036276033076664
LOC100700947	toll-like receptor 13	88.5366084921883	1.97593906801482	0.505877487703777	3.90596362962065	9.38506282619616e-05	0.036276033076664
LOC100706247	QKI, KH domain containing, RNA binding a	3212.16036637862	-0.910334805701836	0.233801851528938	-3.893616751744	9.87606365800228e-05	0.0363117596355851
LOC100706178	uncharacterized LOC100706178	2681.05379391022	1.12703581494503	0.289270827971968	3.89612676413484	9.77432447426104e-05	0.0363117596355851
LOC100709052	guanine nucleotide binding protein (G protein), alpha 11b (Gq class)	3829.67101780062	-0.651730001376668	0.16782413289754	-3.88341050911053	0.000103001452317695	0.0368360507635472
aip	aryl hydrocarbon receptor interacting protein	8862.12041485862	0.42731863468049	0.110159405208542	3.87909351790288	0.000104846444298522	0.0368360507635472
LOC100708747	argonaute RISC catalytic component 2	801.995515879729	-0.948118509829779	0.246267196683133	-3.84995859212912	0.000118137795506262	0.0373551709390802
LOC100534427	lactate dehydrogenase A4	5695.80931709104	0.596051768269823	0.154138633701363	3.86698489506952	0.000110189250050146	0.0373551709390802
LOC106097929	uncharacterized LOC106097929	5908.93650716191	-0.940938316025531	0.244275869544755	-3.85194951011375	0.000117181187434994	0.0373551709390802
nfs1	NFS1 cysteine desulfurase	3807.85029888314	0.372778360789564	0.0966011305697787	3.85894407850943	0.000113877989397992	0.0373551709390802
nfib	nuclear factor I B	1438.71224884837	-0.716526503542943	0.185414473523705	-3.86445831291232	0.000111336001752261	0.0373551709390802
pxdn	peroxidasin	192.995951097899	-1.03386256787536	0.271600912319483	-3.80655042373064	0.000140918572155851	0.0428446658804616
