gene	gene_description	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC100710741	fatty acyl-CoA hydrolase precursor, medium chain	47.2647770233531	1.16837931580865	0.753617700597925	1.55036076631646	0.121054949801386	0.51554904279405
ttc21b	tetratricopeptide repeat domain 21B	1048.96359030245	-0.311949415896073	0.201195166885503	-1.55048165781039	0.12102595260701	0.51554904279405
nek5	NIMA related kinase 5	210.967769747142	-0.536910204575733	0.346248170299647	-1.55065138426893	0.120985250964233	0.51554904279405
adprh	ADP-ribosylarginine hydrolase	389.203760637864	-0.508585448060732	0.328137280204914	-1.54991669262064	0.121161512565805	0.51554904279405
LOC100698501	cyclin-dependent kinase inhibitor 1D	2948.2071165195	-0.534913136077315	0.344962915750288	-1.55063953733661	0.120988091597286	0.51554904279405
LOC100704249	forkhead box D5	64.7131834401814	-0.708307275935415	0.456933709993625	-1.55013136576266	0.121109989066223	0.51554904279405
pms2	PMS1 homolog 2, mismatch repair system component	198.656651058629	0.578747930759607	0.373461471938459	1.54968577549808	0.121216953909264	0.515688377967852
LOC102081942	tyrosyl-DNA phosphodiesterase 2	18.6908478972071	1.17810440895906	0.760680425430632	1.54875078886395	0.121441639553725	0.516257611588352
LOC106096421	mucin-1	1282.40071421255	0.376723728976666	0.243227622824568	1.54885257110943	0.121417164582593	0.516257611588352
dhcr24	24-dehydrocholesterol reductase	91.9248491172044	-0.57746380774601	0.372837087962092	-1.54883681476646	0.121420953164257	0.516257611588352
LOC100699279	coiled-coil domain containing 120b	1745.09491611512	-0.26740007692303	0.172650229045386	-1.5487965373781	0.121430638203299	0.516257611588352
LOC102078532	uncharacterized LOC102078532	22.9249602779623	-1.50473444541947	0.971992287909847	-1.5480929881195	0.12159991004916	0.516543869160031
lg17h1orf210	linkage group 17 C1orf210 homolog	65.9970441473415	0.714092378865785	0.461262675550319	1.54812521523408	0.121592152271432	0.516543869160031
mpg	N-methylpurine DNA glycosylase	300.311501188202	-0.412030386840599	0.266105815517855	-1.54837047074213	0.12153312653755	0.516543869160031
LOC100710219	cytokine-inducible SH2-containing protein	32.2943465625788	-0.927502678933295	0.599125232545871	-1.54809483652031	0.121599465087827	0.516543869160031
LOC100692830	STE20-like kinase b	1421.79251498441	-0.186136058819197	0.120257398973651	-1.54781377618171	0.121667138729169	0.51665059645821
LOC100690369	tetratricopeptide repeat protein 39C	5172.32158778033	0.205482266168602	0.132757653429909	1.54779977545392	0.121670510590964	0.51665059645821
odr4	odr-4 GPCR localization factor homolog	646.904189153575	0.306127050101518	0.197849978504658	1.5472685537558	0.121798501228007	0.517097448599173
nbisL1-trna-12	NA	833.847571131624	1.1352565179996	0.734408648880657	1.54581038735028	0.12215036765769	0.517883414764648
six1	SIX homeobox 1	109.524038212988	-0.801524627405812	0.518429586265118	-1.54606266432472	0.122089434568173	0.517883414764648
LOC100701752	alanine--glyoxylate aminotransferase 2	21.7832945780594	1.25279565777641	0.810325759681038	1.54603953139728	0.122095020932473	0.517883414764648
sigirr	single immunoglobulin and toll-interleukin 1 receptor (TIR) domain	27.8979416979023	1.35512368175797	0.876588546982698	1.54590621383594	0.122127219647587	0.517883414764648
lg18h5orf22	linkage group 18 C5orf22 homolog	735.656278160375	0.333581567626963	0.215747019518069	1.54616999285603	0.122063518444419	0.517883414764648
LOC100693184	dynamin 3b	24634.5133403388	-0.208823516688543	0.135103882279932	-1.54565148805913	0.122188759200479	0.517883414764648
mrpl43	mitochondrial ribosomal protein L43	378.015234421238	-0.326214259528024	0.211047023261848	-1.54569467261941	0.122178324476983	0.517883414764648
LOC100702061	solute carrier family 7 member 14b	5.68968761960451	3.15345395040721	2.03959041282271	1.54612118716667	0.122075302795198	0.517883414764648
pnrc2	proline-rich nuclear receptor coactivator 2	4556.19700385926	-0.220418641023842	0.14258598279556	-1.54586472458431	0.122137241441393	0.517883414764648
LOC100700789	forkhead box F2a	62.7959949919644	-0.772763562203616	0.500048061584432	-1.54537857772125	0.122254718877546	0.517987232406976
LOC100709974	ATP synthase subunit alpha, mitochondrial	18261.6303555561	0.361087979431357	0.233659230785688	1.5453615002377	0.122258847258103	0.517987232406976
gpx7	glutathione peroxidase 7	28.4593245156038	0.96006228875717	0.621344265834444	1.54513744078388	0.122313022397617	0.518120151923687
LOC112841676	uncharacterized LOC112841676	11.9929018464029	-1.37158012754961	0.887896407596186	-1.54475242361089	0.122406159178295	0.518418033336295
xrcc5	X-ray repair complementing defective repair in Chinese hamster cells 5	446.371112254721	-0.337225585445759	0.21833327259589	-1.54454509583578	0.12245633532507	0.51853388953713
LOC100691514	tumor necrosis factor receptor superfamily member 11B	62.2535835141464	1.06115550040804	0.687136431670181	1.54431558493959	0.122511898831054	0.518672510758189
LOC100694170	zona pellucida glycoprotein 3d tandem duplicate 2	23.2471988947363	-1.67630868355982	1.085894484565	-1.54371231034601	0.122658042709496	0.519194494494255
tcf24	transcription factor 24	72.0513321408305	0.88368790314385	0.572590543551246	1.54331557357402	0.122754226806274	0.519504850343109
LOC109201378	uncharacterized LOC109201378	4.62931125662836	2.7288036636047	1.76826152786494	1.5432127095473	0.122779174578527	0.519513669417747
LOC109194552	immunoglobulin lambda-1 light chain	12.7364644599638	-2.52688851323955	1.63780189294028	-1.54285357962502	0.122866305970824	0.519785552833562
LOC102076035	uncharacterized LOC102076035	313.635337039794	-0.615917411383113	0.399339406620023	-1.5423406785626	0.122990828751555	0.520215489741778
LOC100690646	microsomal glutathione S-transferase 3b	1548.50458606847	0.331583968987942	0.215026457525905	1.54206125517366	0.123058708986081	0.520373170308554
LOC109195656	peroxisomal trans-2-enoyl-CoA reductase	25.4166382494166	1.25452459845134	0.813570468743295	1.54199869175337	0.123073911505949	0.520373170308554
LOC100696434	alpha-2,8-sialyltransferase 8F	169.364975998814	-0.537020190456506	0.348302915416254	-1.54181939538094	0.123117487528103	0.520460567742057
LOC100689795	dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial	1409.79853357715	0.208459853495107	0.135220763730564	1.54162606203347	0.123164488583249	0.520562408777638
cyp1a	cytochrome P450, family 1, subfamily A	226.585609965586	-0.763935651465385	0.495601617138666	-1.54143090951949	0.123211946102965	0.520666140850207
LOC100704234	coenzyme Q-binding protein COQ10 homolog, mitochondrial	9.77100782733486	2.66329798878893	1.72823380251216	1.54105190218913	0.123304154542941	0.520765241547343
fgfr1op	centrosomal protein 43	672.783281263239	-0.309630408996359	0.200908423423469	-1.54115195231874	0.123279808181053	0.520765241547343
LOC102078663	mucin-5AC	21.4692107042004	-1.4726255344492	0.955568476800021	-1.54109890625598	0.123292716029045	0.520765241547343
LOC100702506	interferon-induced protein with tetratricopeptide repeats 5	24.8327003419702	1.42001419335839	0.921638178848555	1.54075018369192	0.123377597946849	0.520978587725016
ca8	carbonic anhydrase VIII	2407.94332759798	0.28092490868217	0.182341898012897	1.54064925145345	0.123402174189331	0.520985544765883
siah1	siah E3 ubiquitin protein ligase 1	1706.100109656	0.215408580616603	0.139840078167084	1.54039230698389	0.123464755488947	0.521152921088584
LOC112845754	NA	157.968401461591	1.64872208386396	1.07062458012517	1.53996285389899	0.123569408233211	0.521428876237515
LOC106098463	apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 2b	81.4824282203196	-0.699534410550914	0.454262090558595	-1.53993570031502	0.123576027574114	0.521428876237515
slc25a28	solute carrier family 25 member 28	2439.86376399	-0.283254219275243	0.183957649884159	-1.53977950606356	0.123614109065131	0.521492719305218
LOC100703681	NA	189.130969008387	-0.884600417496181	0.574636263987496	-1.53940931496003	0.123704401397961	0.521547248377053
LOC106096580	cytochrome P450 3A30	52.8380788242227	-0.788021136992181	0.511927024590128	-1.53932318307108	0.123725416979432	0.521547248377053
